"TICKER","date","SICCD","COMNAM","market_cap","SHROUT","VOL","PRC","ASKHI","BIDLO","total","negative","positive","sprtrn","RET","next_month_return","last_month_return","last_month_volume","X1_month_ma","X2_month_ma","X3_month_ma","proper","Ask_minus_Bid","comp_size","dummy_negative","dummy_positive","dummy_total","move_avg_2","move_avg_3","lasso_pred","pred_forest","log_pred"
"ABBV","2023-04-30",2834,"ABBVIE INC",1.74566972942701,1.29112708012598,-0.308658400883938,1.739424782811,1.45921647044946,1.17346806240833,13,1,3,-0.103955782724765,-0.706512006027947,-0.087083097438178,0.697270667646046,1.33162887988418,1.739424782811,1.66899830940195,1.49201293771005,"1",0.943396267305808,"7","1","1","1","0","0",0.0067039621316631,-0.0578297001977039,"Positive"
"ABBV","2023-05-31",2834,"ABBVIE INC",-0.428830907734582,1.185955554205,-0.0450194360086568,-0.465652463342474,0.0655986185945324,-0.882210411397483,22,0,3,-0.390382808037568,-1.40012178827958,-0.0234150420616156,-0.615065783054512,-0.29502865556957,-0.465652463342474,0.827058101449926,1.15079652426212,"0",1.08372769237046,"7","0","1","1","1","1",0.0429291244158219,0.0249977373336303,"Positive"
"ABBV","2023-06-30",2834,"ABBVIE INC",-1.68716984849972,-1.02264649013572,1.11627788795656,-1.69041260175717,-1.84782124061596,-1.62265164437645,15,0,4,1.07577584397614,-0.395177158143843,0.122518761412554,-1.3480018616511,-0.0436578732035468,-1.69041260175717,-1.21831398329187,-0.127567988358317,"0",-1.04240873825622,"7","0","1","1","1","1",0.0623552500630529,0.0218449087394442,"Positive"
"ABBV","2023-07-31",2834,"ABBVIE INC",-1.20791340130376,-1.02264649013572,0.567156201302388,-1.20244628427762,-0.340770624091124,-1.32234308211158,23,0,6,0.284613141791573,1.90826043374213,-0.0175163718289715,-0.286078867965338,1.06359961061642,-1.20244628427762,-1.65769852097622,-1.55394946785452,"0",0.947239041534634,"7","0","1","1","0","0",-0.0103731098679644,-0.0475423672866041,"Negative"
"ABBV","2023-08-31",2834,"ABBVIE INC",0.141626529149663,-1.00774368580756,-1.90485462841996,0.171234067573177,-0.111407053449788,0.962894784654921,14,0,3,-0.866188746478157,-0.302071801930633,0.0142898911805893,2.14795905809778,0.540030766937688,0.171234067573177,-0.547511738875982,-1.24515172263664,"1",-1.2442341627235,"7","0","1","1","0","0",-0.0496037892298345,0.026748851077464,"Negative"
"ABBV","2023-09-30",2834,"ABBVIE INC",0.405748698928107,-0.679881990588145,-1.49089451977098,0.431416395438309,0.0481472322564545,0.583174206519907,17,0,2,-1.59645933024096,0.199962271940416,-0.0434130166391277,-0.187694623069422,-1.81694744597005,0.431416395438309,0.426836820746222,-0.216371903522137,"1",-0.575260803002325,"7","0","1","1","0","0",-0.00872977999248473,-0.0391883984221198,"Negative"
"ABBV","2023-10-31",2834,"ABBVIE INC",-0.235262955945412,-0.679881990588145,-0.556095207076947,-0.220964907030985,-0.510298377089575,-0.747581594473173,30,1,4,-0.966603310481685,-0.710827715497915,0.00857092168529183,0.342803785171628,-1.42225056787905,-0.220964907030985,0.192950270343275,0.25950444423381,"0",0.0456576942015128,"7","1","1","1","1","1",-0.0130454063871984,-0.0190248504716012,"Negative"
"ABBV","2023-11-30",2834,"ABBVIE INC",-1.18813165143021,-0.669316814468264,-0.247663903513826,-1.19099951386533,-1.31430742970906,-0.778648056983695,11,0,2,1.65173251507886,0.109693334869581,0.0883495316294132,-0.619626184675451,-0.530951230930578,-1.19099951386533,-0.774572045921999,-0.400981588974497,"0",-1.15965468272358,"7","0","1","1","1","1",0.0410631013859593,0.0218449087394442,"Positive"
"ABT","2023-03-31",6719,"ABBOTT LABORATORIES",-1.01710727246154,-0.127088349638621,0.535071366507075,-1.03464263120592,-0.893565075291967,-0.570520050767162,10,0,2,0.376808975418333,-0.125468354460982,0.0963242499575854,-1.15150712533815,-0.607192465971032,-1.03464263120592,-0.226697702974338,0.625276246859642,"0",-0.745967929179825,"6","0","1","1","1","1",0.0307567421010626,0.0158350952281266,"Positive"
"ABT","2023-04-30",6719,"ABBOTT LABORATORIES",0.382625455892698,-0.127088349638621,0.83126199569136,0.396257800216729,0.622247160844427,0.0928630291798947,9,0,2,-0.103955782724765,1.3685363204936,-0.0766731688194765,-0.0551434125605316,0.480797771204219,0.396257800216729,-0.28351034723651,0.0937285795855557,"0",1.28327703489116,"6","0","1","1","0","0",-0.00895084162219021,-0.0475423672866041,"Positive"
"ABT","2023-05-31",2834,"ABBOTT LABORATORIES",0.717855876247253,-0.110701961945447,-1.16170174663781,0.738437108994712,0.669031489120242,0.154603092812226,8,0,1,-0.390382808037568,-1.19427563340331,0.068822582402966,1.41227788856605,0.765231134802469,0.738437108994712,0.812908829117303,0.222262361357284,"1",1.24237292853674,"6","0","1","1","1","0",-0.00908386213516598,0.0339272060959585,"Negative"
"ABT","2023-06-30",2834,"ABBOTT LABORATORIES",0.119462531745037,0.233412179611222,0.00641788977392961,0.115556513005489,-0.00653421118252095,0.18373742369319,7,0,1,1.07577584397614,0.961122135592347,0.0260222928792264,-1.10493301108826,-1.14862205603344,0.115556513005489,0.639331596718958,0.81290084676356,"0",-0.476921967651311,"6","0","1","1","1","1",0.0154641674816441,-0.0118673181117531,"Positive"
"ABT","2023-07-31",2834,"ABBOTT LABORATORIES",0.977295457347024,0.233412179611222,-0.360649535857479,0.991985920487362,1.20798695085762,1.16881586021731,7,0,0,0.284613141791573,0.327071671735182,-0.0757195832337934,1.01211297387233,-0.0268708440360061,0.991985920487362,0.796118554890845,1.11881305026448,"0",0.0110088439342986,"6","0","0","1","0","1",-0.0258788347668609,-0.0578297001977039,"Negative"
"ABT","2023-08-31",2834,"ABBOTT LABORATORIES",0.190857013466975,0.177214620671092,-1.16729266763354,0.190281736952933,0.350898056844702,0.428189544933954,0,0,0,-0.866188746478157,-1.18014906113808,-0.0587929795877926,0.389344402762283,-0.379367554776749,0.190281736952933,0.842326385613699,0.837329917244024,"0",-0.219276258729941,"6","0","0","0","1","1",-0.0263201353966978,-0.0403108221235823,"Negative"
"ABT","2023-09-30",2834,"ABBOTT LABORATORIES",-0.84801150801053,-1.05913167601085,-0.905977281899099,-0.833000266488616,-1.04533343621871,-0.866770576880503,12,0,6,-1.59645933024096,-0.9293955963205,-0.0182267699404215,-1.09105779811107,-1.15399104582494,-0.833000266488616,-0.286190176058179,0.350236753958485,"0",-0.372495653769906,"6","0","1","1","1","1",-0.0108876579669741,-0.0403108221235823,"Negative"
"ABT","2023-10-31",2834,"ABBOTT LABORATORIES",-1.90359815512285,-1.05913167601085,2.17570197477198,-1.91370083820021,-2.03697405835288,-1.79114491786974,9,0,1,-0.966603310481685,-0.328441155823637,0.103013611967714,-0.844766081777724,-0.903048555412199,-1.91370083820021,-1.58722971184981,-1.14186175337691,"0",-0.469625805982745,"6","0","1","1","1","1",0.0168464986906052,0.125338681342217,"Positive"
"ABT","2023-11-30",2834,"ABBOTT LABORATORIES",-1.12626309995125,-1.04710984683978,1.06018398600294,-1.11825924127819,-0.871108597719575,-1.29024525531246,8,0,4,1.65173251507886,1.46763361942842,0.055420788732232,-0.254504644330405,2.0563036662293,-1.11825924127819,-1.76362528114944,-1.81381031581857,"0",1.11455329630548,"6","0","1","1","0","0",0.017458408604545,0.0243776728927695,"Positive"
"ADBE","2023-03-31",7372,"ADOBE INC",-1.12908589319829,1.32650511500752,0.56900010567221,-1.13135595072421,-1.17145715332396,-1.13208236112937,18,0,8,0.376808975418333,1.33255544456385,-0.0202649742450262,-1.78639786298589,-0.0496493178389876,-1.13135595072421,-1.14233667657491,-1.24630679941619,"0",-0.322704460845743,"6","0","1","1","0","0",0.0277434110806587,-0.0475423672866041,"Positive"
"ADBE","2023-04-30",7372,"ADOBE INC",-0.896882876326267,1.20637795682357,-1.19638251237069,-0.902105336280281,-1.16873211335055,-0.754957246939215,3,0,0,-0.103955782724765,-0.722796562458038,0.106552665090294,1.24068125258941,0.591121287694955,-0.902105336280281,-1.06940427419231,-1.1413856929488,"1",-1.92486724263294,"6","0","0","1","0","0",-0.00277811923275433,0.026748851077464,"Negative"
"ADBE","2023-05-31",7372,"ADOBE INC",-1.027048270225,1.20637795682357,0.943949586869196,-1.02981219008287,-0.694456765744121,-1.01878867106642,2,0,0,-0.390382808037568,0.519247132765484,0.170419810616174,-0.776927572415566,-1.1118178396755,-1.02981219008287,-1.01544192754761,-1.13775540286509,"0",1.2968229464206,"6","0","0","1","1","0",0.0229360779723421,0.125338681342217,"Positive"
"ADBE","2023-06-30",7372,"ADOBE INC",0.0152960422767779,-0.501652326184156,2.37836040157815,0.0202535480754699,0.171027799314333,-0.182351176421223,17,0,2,1.07577584397614,1.14475779396457,0.116936136480823,0.442308019329028,0.952808400614113,0.0202535480754699,-0.525282320161956,-0.699246645006037,"1",1.53505442224736,"7","0","1","1","0","0",0.0258493619529248,0.01884863916215,"Positive"
"ADBE","2023-07-31",7372,"ADOBE INC",0.480790518353209,-0.678025018451265,-0.0453047928441035,0.482556936754841,0.516212414822728,0.470049158464665,5,0,0,0.284613141791573,0.620942174896331,0.0241144044440362,1.05633219905997,2.33648255494514,0.482556936754841,0.278420305796639,-0.171996275817701,"1",0.265526457538694,"7","0","0","1","0","0",-0.0176755311149209,0.00386526035008951,"Negative"
"ADBE","2023-08-31",7372,"ADOBE INC",0.610217293746673,-0.678025018451265,-0.999235405130022,0.610347039441419,0.608665141426157,0.77070880063968,12,0,2,-0.866188746478157,-0.288147819683852,-0.0883907326649263,0.54213559813863,-0.00145498281262379,0.610347039441419,0.592007564459835,0.452541978841891,"1",-0.6134813396828,"7","0","1","1","0","0",-0.00454526729419785,-0.0803865848693431,"Negative"
"ADBE","2023-09-30",7372,"ADOBE INC",0.724837926431098,-0.684522959745316,0.0467910348038297,0.723505712010018,0.690822588485603,0.716564141727914,19,0,2,-1.59645933024096,-1.39001580081672,0.0434583363574756,-0.350260443766795,-0.921644038632744,0.723505712010018,0.720052470929862,0.720325661757026,"1",-0.0192634639292241,"7","0","1","1","0","0",0.0455274187975865,0.00758700459209522,"Positive"
"ADBE","2023-10-31",7372,"ADOBE INC",0.700776444710336,-1.00292208315382,-0.645093981738145,0.705733449974258,0.73281085302501,0.777471044066538,22,0,6,-0.966603310481685,-0.0986946111251193,0.148387099257625,-1.43189441942107,0.0873833159030942,0.705733449974258,0.770742680922647,0.805306599911119,"0",-0.0947138214321847,"7","0","1","1","1","1",-0.00188210269824025,0.0561014992406059,"Negative"
"ADBE","2023-11-30",7372,"ADOBE INC",1.33036192695495,-1.00292208315382,-0.684041890124252,1.32804013100642,1.27985725310414,1.08385279259485,2,0,0,1.65173251507886,0.928970854742266,-0.0235851325117695,-0.164286233895339,-0.5800289800313,1.32804013100642,1.09200413185274,1.07858908536667,"1",1.00738283560304,"7","0","0","1","0","0",0.0359408591283977,0.0300388575416515,"Positive"
"ADI","2023-03-31",3674,"ANALOG DEVICES INC",0.742839698099166,1.14445857421151,0.345512822822771,0.548231700095827,0.571129336020702,1.03345475714548,6,0,1,0.376808975418333,0.628124168198574,-0.087922178023872,0.688094015799483,1.49854997383811,0.548231700095827,0.4369080967399,-0.692540181526839,"1",-0.62163688943985,"2","0","1","1","0","0",0.0131469742449032,-0.0460096421163028,"Positive"
"ADI","2023-04-30",3674,"ANALOG DEVICES INC",0.849000707371107,1.08576116349086,-1.82980907282592,0.664770327467125,0.641080535874118,0.213545649370285,3,0,0,-0.103955782724765,-1.26773254078939,-0.0121759249198241,0.687353481176889,0.258978376207254,0.664770327467125,0.793462777873299,0.675716653159954,"1",0.612830395683082,"2","0","0","1","1","1",0.00620001732815502,0.0339272060959585,"Negative"
"ADI","2023-05-31",3674,"ANALOG DEVICES INC",0.0698841359525774,0.0292077705192134,1.478198227626,0.0655993441160598,0.119765389521289,-0.759475866676507,7,0,1,-0.390382808037568,-0.386015867768827,0.101593599533655,-1.17718230158475,-1.91456198946015,0.0655993441160598,0.465701237642846,0.633773117593672,"0",1.2213807982554,"1","0","1","1","1","1",0.0483012215356735,0.125338681342217,"Positive"
"ADI","2023-06-30",3674,"ANALOG DEVICES INC",0.489507334414884,0.0292077705192134,0.999219791739753,0.490442571684523,0.346468548170318,0.440340138072919,7,0,1,1.07577584397614,0.938306887238745,0.0242299394897338,-0.310032226734433,1.39073614220353,0.490442571684523,0.34731312496807,0.601080015358111,"0",-0.118732573402075,"2","0","1","1","0","1",0.0266973491809537,0.01884863916215,"Positive"
"ADI","2023-07-31",3674,"ANALOG DEVICES INC",1.34773908605912,-0.0488648161894277,-0.371030861952956,1.37419214630681,0.830511448633365,1.60735977851134,5,0,1,0.284613141791573,0.0377629507232233,-0.0889585478935353,0.992411756996387,0.912149976742006,1.37419214630681,1.23599451374447,1.00242194054496,"1",-1.04873507316575,"2","0","1","1","0","0",0.016778886495271,-0.0803865848693431,"Positive"
"ADI","2023-08-31",3674,"ANALOG DEVICES INC",-0.0188016909030996,-0.751518096567139,0.191393009502859,0.112206302408732,0.827069032652259,-0.0681195188317868,9,0,0,-0.866188746478157,-1.27979630046135,-0.0322636988442768,0.106745458682873,-0.456978478610166,0.112206302408732,0.979129633773494,1.02878894233646,"0",1.26643378893907,"1","0","0","1","1","1",0.0225637424659787,-0.00546497176551141,"Positive"
"ADI","2023-09-30",3674,"ANALOG DEVICES INC",-0.684093309678763,-0.751518096567139,-0.484098186994303,-0.565557067868754,-0.871806654403766,0.152404154515017,5,0,0,-1.59645933024096,-0.619845588279599,-0.101431685760503,-1.18904675920771,0.104984782859057,-0.565557067868754,-0.338177799559157,0.431377195079935,"0",-1.44654468840828,"1","0","0","1","1","1",0.00679571704474391,0.026748851077464,"Negative"
"ADI","2023-10-31",3674,"ANALOG DEVICES INC",-1.70745393499288,-0.821898667645271,-0.463321874134458,-1.59741656818927,-1.47021925603445,-1.48427656308567,4,0,0,-0.966603310481685,-1.42498861257589,0.165573512576323,-0.53999891087177,-0.569953204560836,-1.59741656818927,-1.49920361628642,-1.2497540172762,"0",-0.0282821568485236,"1","0","0","1","1","1",0.0299517698236918,0.0268333722836726,"Positive"
"ADI","2023-11-30",3674,"ANALOG DEVICES INC",-0.942303856004971,-1.26764228447345,0.0502973437199503,-0.741392445591158,-0.514901336156048,-1.4341110853749,5,0,0,1.65173251507886,1.68305865721258,0.087867713531391,-1.33184038914611,-0.549193906941051,-0.741392445591158,-1.61861557347338,-1.73266130284528,"0",1.25611375821198,"1","0","0","1","0","0",0.0624808976430918,-0.0118673181117531,"Positive"
"ADP","2023-03-31",7374,"AUTOMATIC DATA PROCESSING INC",-0.937759296251085,1.31736983408079,1.68568687057004,-0.98225808582976,-0.83569869058171,-0.554398610302606,5,0,0,0.376808975418333,0.280040136456836,-0.0118135371754315,-0.414063580972053,0.485641383805854,-0.98225808582976,-0.671971125594756,-0.284283420731168,"0",-0.477403896082844,"1","0","0","1","1","1",0.0228675128132262,-0.0324844458396958,"Positive"
"ADP","2023-04-30",7374,"AUTOMATIC DATA PROCESSING INC",-1.14165420855962,0.595721635973257,-0.106245789570857,-1.14365975294361,-1.27403306055078,-1.21012147913172,2,0,0,-0.103955782724765,-0.217943860916681,-0.0500461389576009,0.293786581999028,1.62235146985618,-1.14365975294361,-1.07600702167782,-0.886848066247258,"0",-0.261664030092397,"1","0","0","1","1","1",-0.0103526844433993,-0.0324844458396958,"Negative"
"ADP","2023-05-31",7374,"AUTOMATIC DATA PROCESSING INC",-1.28489790191418,0.310896302383467,0.148200682411589,-1.26865119456124,-1.10269015715172,-0.850161647645347,6,0,0,-0.390382808037568,-0.844766977296136,0.0577856010929483,-0.183075701663189,-0.0881680442455663,-1.26865119456124,-1.22590013760174,-1.21775882063369,"0",-0.478380098988695,"1","0","0","1","1","1",0.023150418658501,0.0732580872589826,"Positive"
"ADP","2023-06-30",7374,"AUTOMATIC DATA PROCESSING INC",-1.01105049863556,0.269762554387854,-0.410265093840324,-0.999994998548947,-1.08961511093692,-0.659864007862446,7,0,0,1.07577584397614,0.923133301324905,0.124983886007643,-0.783312464903545,0.154718122908781,-0.999994998548947,-1.15070853197951,-1.22430239117974,"1",-0.702905791131817,"1","0","0","1","0","0",0.0460859026050196,0.0201619663135665,"Positive"
"ADP","2023-07-31",7374,"AUTOMATIC DATA PROCESSING INC",0.328226498683367,-0.557683196531392,0.364374541167882,0.349144861053024,1.25688741616306,-0.0798001179217979,7,0,1,0.284613141791573,2.02484849731315,0.0297253224587448,0.909603308689004,-0.378374793742319,0.349144861053024,-0.303982530856295,-0.673571130457375,"1",1.88500713607969,"2","0","1","1","0","0",-0.0208547612370727,0.0158350952281266,"Negative"
"ADP","2023-08-31",7374,"AUTOMATIC DATA PROCESSING INC",1.76325788673579,-0.648328225655474,-1.82663746189626,1.75466172891322,1.22832957747244,2.1189400814975,5,0,0,-0.866188746478157,0.463085319234128,-0.0503811186659465,1.96458986864922,0.361070522229545,1.75466172891322,1.13775635039323,0.441801184373274,"1",-0.964042020853119,"2","0","0","1","0","0",-0.044974702643636,0.0108189056275046,"Negative"
"ADP","2023-09-30",7374,"AUTOMATIC DATA PROCESSING INC",1.33358365152998,-0.669311262206307,-1.27384486505711,1.33651477773027,1.25138311140688,1.43952401014409,6,0,1,-1.59645933024096,-0.850258966198838,-0.0929422702911159,0.469068005363876,-1.73039690299038,1.33651477773027,1.65452839856098,1.30379542174055,"0",-0.0634928877985674,"2","0","1","1","1","0",0.0156946335343151,-0.0403108221235823,"Positive"
"ADP","2023-10-31",7374,"AUTOMATIC DATA PROCESSING INC",0.757432248753618,-0.905828119966171,-0.556074681005164,0.787465099807931,0.8756666592029,-0.308310899418694,6,0,0,-0.966603310481685,-1.54804861311816,0.0536128535386551,-0.788571514157743,-1.20271941533858,0.787465099807931,1.14831469429328,1.46550222209892,"0",1.63607637129026,"2","0","0","1","1","1",0.0526735986147949,0.0268333722836726,"Positive"
"ADP","2023-11-30",7374,"AUTOMATIC DATA PROCESSING INC",-0.303934403602768,-1.22420069759435,-0.1750182856216,-0.232042328642189,-0.331991153910963,-0.899073490802397,4,0,0,1.65173251507886,0.854721147719741,0.0194334903738105,-1.45676480209631,-0.517559792005015,-0.232042328642189,0.327359493170677,0.732559665490381,"0",0.67744414154041,"2","0","0","1","1","1",0.0577114615782731,0.0218449087394442,"Positive"
"AMAT","2023-03-31",3550,"APPLIED MATERIALS INC",-0.812960501848327,1.26324145262727,1.72477972819889,-0.835990497583232,-1.02981556691143,-0.757967830590806,7,0,0,0.376808975418333,0.114020417826547,-0.0797848976418811,-0.00193278414802941,1.50604421745182,-0.835990497583232,-1.05292360878097,-1.41345274600606,"1",-1.2987165655048,"2","0","0","1","0","0",0.0557316138901254,-0.0460096421163028,"Positive"
"AMAT","2023-04-30",3550,"APPLIED MATERIALS INC",-1.16997325524765,1.20065546264766,0.0000243925528685454,-1.1737545567767,-1.19321313982674,-0.955966099573381,1,0,0,-0.103955782724765,-1.45913171114166,0.182429909901257,0.144090579057795,1.72496777152153,-1.1737545567767,-1.12925328485272,-1.26295435822874,"0",-1.23523211137418,"2","0","0","1","1","0",0.0634945247744002,-0.0460096421163028,"Positive"
"AMAT","2023-05-31",3550,"APPLIED MATERIALS INC",-0.709252825741297,0.0741076430146693,0.298517059001777,-0.687958930389033,-0.217143864638303,-0.806789321572811,8,0,1,-0.390382808037568,1.54532650405314,0.0843197959458251,-1.3676048167304,-0.151097656879133,-0.687958930389033,-1.04603710872718,-1.11823162913367,"0",1.96955718418234,"2","0","1","1","0","0",0.0328497773573032,0.0249977373336303,"Positive"
"AMAT","2023-06-30",3550,"APPLIED MATERIALS INC",0.429234229212239,0.0741076430146693,-0.536780691547966,0.403756094268757,0.269349286418979,0.51884977384135,3,0,0,1.07577584397614,0.421180462763683,0.0487773340084652,1.51948128709534,0.173581305164013,0.403756094268757,-0.159237038542886,-0.605625421976061,"1",-0.772030723828597,"3","0","0","1","0","0",-0.000509865973577875,0.0201619663135665,"Negative"
"AMAT","2023-07-31",3550,"APPLIED MATERIALS INC",0.632592653896915,0.0029721574386904,0.736033915016261,0.602455149679466,0.675685137555544,0.706676898869342,5,0,1,0.284613141791573,0.0139348050661029,0.00989688950755796,0.439251115125026,-0.734995812900244,0.602455149679466,0.566171246981633,0.128795730481309,"1",0.126156738315636,"3","0","1","1","0","0",0.0285767534760183,0.0158350952281266,"Positive"
"AMAT","2023-08-31",3550,"APPLIED MATERIALS INC",0.848135761015839,-0.637247212745017,-1.19936758254771,0.840928045497437,0.682467678318065,0.842970227860771,6,0,0,-0.866188746478157,-0.431557468942712,-0.0936762885645677,0.0479149090710419,0.649480831866379,0.840928045497437,0.811928140461413,0.760954720901346,"1",-0.320585716677571,"4","0","0","1","0","0",0.00286694117955585,-0.0368152471136926,"Negative"
"AMAT","2023-09-30",3550,"APPLIED MATERIALS INC",0.613388277830504,-0.637247212745017,-0.659274973069913,0.614960015683758,0.79777025468633,0.678435022488778,6,0,0,-1.59645933024096,-1.61829931868146,-0.0440603133617689,-0.380173771659434,-1.45571041735775,0.614960015683758,0.818957770367812,0.848282600489728,"0",0.689637699350724,"3","0","0","1","1","1",0.0161774623158724,0.0268333722836726,"Negative"
"AMAT","2023-10-31",3550,"APPLIED MATERIALS INC",0.295219988887169,-0.743941383878816,-0.681281336390905,0.313514059536475,0.374786348950848,0.414426707317215,7,0,0,-0.966603310481685,-1.04979929498075,0.134118542283341,-1.52055438533591,-0.868236326491133,0.313514059536475,0.522471176469763,0.728812220588198,"0",-0.00787070073448369,"3","0","0","1","1","1",0.0370771959360353,0.0561014992406059,"Positive"
"AMAT","2023-11-30",3550,"APPLIED MATERIALS INC",0.919992483872422,-1.41967113439293,0.334590408600882,0.949731572696668,0.951918908380019,0.656159539151975,7,0,0,1.65173251507886,0.99177467878841,0.082053086484184,-0.974263373482216,-0.892173273707983,0.949731572696668,0.710663528805392,0.773799933213929,"1",1.35469848954695,"4","0","0","1","0","0",0.0602980295255077,0.0826326448051379,"Positive"
"AMD","2023-04-30",3674,"ADVANCED MICRO DEVICES INC",-0.545610878105876,-1.89317669411559,-1.52054595503878,-0.535128294800207,-0.577147948125172,-0.421785880548323,6,0,3,-0.0708909959654441,-1.21911607473459,0.322706337534611,1.28976134445258,1.12309447217291,-0.535128294800207,-0.808109703272155,-1.82352888441288,"1",-0.754766514788129,"5","0","1","1","0","0",0.00499250753882857,0.0339272060959585,"Negative"
"AMD","2023-07-31",3674,"ADVANCED MICRO DEVICES INC",0.568732153529205,0.238194965739516,0.394129938425572,0.570524274628266,0.493623468675423,0.957527136172624,9,0,1,0.275800106525307,-0.470518689874827,-0.075872815694964,-0.718756557024034,1.27219830909303,0.570524274628266,0.715063646206443,0.471147850575185,"0",-0.746976800497227,"6","0","1","1","1","0",0.0491411084095947,-0.0460096421163028,"Positive"
"AMD","2023-09-30",3674,"ADVANCED MICRO DEVICES INC",0.064509969156262,0.853230607490605,-0.544402540900631,0.0594257431352479,0.0498027204643109,0.173561004442162,6,0,3,-1.40254071809342,-0.727467611984803,-0.0420169969942666,-0.998445599614508,0.771409576398834,0.0594257431352479,0.121889319271275,0.207676398231498,"0",-0.254926514455407,"6","0","1","1","1","1",-0.015255438116416,0.0475737346330572,"Negative"
